Year,Country,AverageTemperature
1984,Somalia,26.81516667
1984,South Africa,17.96816667
1984,South America,22.03525
1984,South Georgia And The South Sandwich Isla,1.527083333
1984,South Korea,11.80258333
1984,Spain,13.36575
1984,Sri Lanka,27.08216667
1984,Sudan,27.56683333
1984,Suriname,26.10425
1984,Svalbard And Jan Mayen,-4.413416667
1984,Swaziland,19.02816667
1984,Sweden,3.292083333
1984,Switzerland,6.82275
1984,Syria,18.1505
1984,Taiwan,21.96058333
1984,Tajikistan,4.02675
1984,Tanzania,22.41066667
1984,Thailand,26.13033333
1984,Timor Leste,26.25066667
1984,Togo,27.29441667
1984,Tonga,23.76725
1984,Trinidad And Tobago,26.25625
1984,Tunisia,19.83283333
1984,Turkey,12.058
1984,Turkmenistan,14.41816667
1984,Turks And Caicas Islands,26.88358333
1984,Uganda,23.39408333
1984,Ukraine,7.973666667
1984,United Arab Emirates,27.39983333
1984,United Kingdom,8.90725
1984,United Kingdom (Europe),9.0865
1984,United States,8.811166667
1984,Uruguay,17.22666667
1984,Uzbekistan,11.91466667
1984,Venezuela,25.28475
1984,Vietnam,23.75566667
1984,Virgin Islands,26.59933333
1984,Western Sahara,22.413
1984,Yemen,25.85108333
1984,Zambia,21.67383333
1984,Zimbabwe,21.71458333
1984,Åland,6.23475
1985,Afghanistan,14.88875
1985,Africa,24.33983333
1985,Albania,12.94816667
1985,Algeria,23.52625
1985,American Samoa,26.94991667
1985,Andorra,11.32541667
1985,Angola,22.02183333
1985,Anguilla,26.842
1985,Antigua And Barbuda,26.61816667
1985,Argentina,15.32625
1985,Armenia,9.17475
1985,Aruba,27.88566667
1985,Asia,7.53625
1985,Australia,22.04341667
1985,Austria,5.923
1985,Azerbaijan,11.61108333
1985,Bahamas,25.4735
1985,Bahrain,26.20216667
1985,Baker Island,25.66158333
1985,Bangladesh,25.42141667
1985,Barbados,26.55258333
1985,Belarus,4.70575
1985,Belgium,8.7955
1985,Belize,25.33383333
1985,Benin,27.50425
1985,Bhutan,12.40433333
1985,Bolivia,21.48316667
1985,"Bonaire, Saint Eustatius And Saba",27.14783333
1985,Bosnia And Herzegovina,10.33691667
1985,Botswana,22.27266667
1985,Brazil,24.96566667
1985,British Virgin Islands,26.59383333
1985,Bulgaria,10.27058333
1985,Burkina Faso,28.43683333
1985,Burma,23.9865
1985,Burundi,20.27958333
1985,Cambodia,26.96866667
1985,Cameroon,24.37508333
1985,Canada,-4.901166667
1985,Cape Verde,24.34366667
1985,Cayman Islands,27.04291667
1985,Central African Republic,25.30883333
1985,Chad,27.412
1985,Chile,10.03991667
1985,China,6.74025
1985,Christmas Island,26.10608333
1985,Colombia,25.01266667
1985,Comoros,25.75675
1985,Congo,24.514
1985,Congo (Democratic Republic Of The),23.85783333
1985,Costa Rica,25.7485
1985,Croatia,11.15183333
1985,Cuba,25.67183333
1985,Curaçao,27.33175
1985,Cyprus,19.19775
1985,Czech Republic,7.048666667
1985,Côte D'Ivoire,26.141
1985,Denmark,-17.07641667
1985,Denmark (Europe),6.897583333
1985,Djibouti,28.68966667
1985,Dominica,26.27475
1985,Dominican Republic,25.765
1985,Ecuador,21.83825
1985,Egypt,23.20966667
1985,El Salvador,25.13725
1985,Equatorial Guinea,24.95775
1985,Eritrea,26.69391667
1985,Estonia,3.56925
1985,Ethiopia,22.91658333
1985,Europe,7.262416667
1985,Falkland Islands (Islas Malvinas),6.954583333
1985,Faroe Islands,6.412166667
1985,Federated States Of Micronesia,27.23433333
1985,Fiji,25.47283333
1985,Finland,-0.4875
1985,France,12.628
1985,France (Europe),10.18108333
1985,French Guiana,25.7625
1985,French Polynesia,26.29
1985,French Southern And Antarctic Lands,4.874666667
1985,Gabon,24.30341667
1985,Gambia,27.81275
1985,Gaza Strip,19.80058333
1985,Georgia,8.372166667
1985,Germany,7.613333333
1985,Ghana,26.93891667
1985,Greece,15.218
1985,Greenland,-17.56983333
1985,Grenada,26.74283333
1985,Guadeloupe,26.49383333
1985,Guam,27.46783333
1985,Guatemala,23.32316667
1985,Guernsey,10.69841667
1985,Guinea,25.81908333
1985,Guinea Bissau,27.13758333
1985,Guyana,25.97366667
1985,Haiti,26.51875
1985,Heard Island And Mcdonald Islands,2.326
1985,Honduras,25.02216667
1985,Hong Kong,22.70516667
1985,Hungary,9.092333333
1985,Iceland,1.410083333
1985,India,24.48633333
1985,Indonesia,25.99408333
1985,Iran,18.11133333
1985,Iraq,22.203
1985,Ireland,9.110666667
1985,Isle Of Man,8.969083333
1985,Israel,20.21616667
1985,Italy,13.05833333
1985,Jamaica,26.23783333
1985,Japan,12.28133333
1985,Jersey,10.69841667
1985,Jordan,19.916
1985,Kazakhstan,5.49775
1985,Kenya,24.16958333
1985,Kingman Reef,27.24558333
1985,Kiribati,26.80766667
1985,Kuwait,25.35808333
1985,Kyrgyzstan,3.829833333
1985,Laos,23.8195
1985,Latvia,4.1685
1985,Lebanon,18.25533333
1985,Lesotho,14.63675
1985,Liberia,25.61533333
1985,Libya,22.68416667
1985,Liechtenstein,4.516583333
1985,Lithuania,4.854333333
1985,Luxembourg,8.532
1985,Macau,22.42508333
1985,Macedonia,10.58066667
1985,Madagascar,22.87983333
1985,Malawi,21.30775
1985,Malaysia,26.1245
1985,Mali,28.79358333
1985,Malta,18.96783333
1985,Martinique,26.27475
1985,Mauritania,27.88091667
1985,Mauritius,23.64941667
1985,Mayotte,26.41366667
1985,Mexico,20.60391667
1985,Moldova,7.724166667
1985,Monaco,9.15525
1985,Mongolia,-0.977416667
1985,Montenegro,10.31333333
1985,Montserrat,26.54716667
1985,Morocco,18.30933333
1985,Mozambique,23.67758333
1985,Namibia,20.79416667
1985,Nepal,15.54066667
1985,Netherlands,8.828
1985,Netherlands (Europe),8.417833333
1985,New Caledonia,23.14225
1985,New Zealand,11.0305
1985,Nicaragua,26.21483333
1985,Niger,27.66033333
1985,Nigeria,26.95925
1985,Niue,25.44416667
1985,North America,2.280583333
1985,North Korea,6.73775
1985,Northern Mariana Islands,27.46783333
1985,Norway,-0.579333333
1985,Oceania,21.87766667
1985,Oman,26.80983333
1985,Pakistan,21.28275
1985,Palau,27.45266667
1985,Palestina,23.72108333
1985,Palmyra Atoll,27.27591667
1985,Panama,26.41616667
1985,Papua New Guinea,24.72208333
1985,Paraguay,24.01391667
1985,Peru,20.03175
1985,Philippines,26.90283333
1985,Poland,6.792166667
1985,Portugal,15.15441667
1985,Puerto Rico,25.58708333
1985,Qatar,26.97408333
1985,Reunion,23.46683333
1985,Romania,7.914416667
1985,Russia,-5.521166667
1985,Rwanda,19.46183333
1985,Saint Barthélemy,26.842
1985,Saint Kitts And Nevis,26.039
1985,Saint Lucia,26.72433333
1985,Saint Martin,26.842
1985,Saint Pierre And Miquelon,3.786833333
1985,Saint Vincent And The Grenadines,26.83258333
1985,Samoa,26.67875
1985,San Marino,14.10716667
1985,Sao Tome And Principe,25.97425
1985,Saudi Arabia,25.44533333
1985,Senegal,28.27308333
1985,Serbia,9.664416667
1985,Seychelles,26.74158333
1985,Sierra Leone,26.28925
1985,Singapore,26.82008333
1985,Sint Maarten,26.842
1985,Slovakia,6.881916667
1985,Slovenia,9.464916667
1985,Solomon Islands,27.0135
1985,Somalia,26.80025
1985,South Africa,18.05608333
1985,South America,22.15383333
1985,South Georgia And The South Sandwich Isla,1.90475
1985,South Korea,12.17716667
1985,Spain,14.13183333
1985,Sri Lanka,27.35016667
1985,Sudan,27.41408333
1985,Suriname,26.1995
1985,Svalbard And Jan Mayen,-6.59425
1985,Swaziland,19.581
1985,Sweden,0.7685
1985,Switzerland,6.881583333
1985,Syria,18.54316667
1985,Taiwan,22.10066667
1985,Tajikistan,5.025833333
1985,Tanzania,22.3695
1985,Thailand,26.2655
1985,Timor Leste,26.46466667
1985,Togo,27.17291667
1985,Tonga,23.64341667
1985,Trinidad And Tobago,26.08741667
1985,Tunisia,20.48641667
1985,Turkey,12.08625
1985,Turkmenistan,15.53216667
1985,Turks And Caicas Islands,26.99058333
1985,Uganda,23.20175
1985,Ukraine,6.5635
1985,United Arab Emirates,27.72375
1985,United Kingdom,8.17325
1985,United Kingdom (Europe),8.2525
1985,United States,8.587
1985,Uruguay,18.00808333
1985,Uzbekistan,13.02058333
1985,Venezuela,25.04983333
1985,Vietnam,23.88725
1985,Virgin Islands,26.59383333
1985,Western Sahara,22.85591667
1985,Yemen,25.88258333
1985,Zambia,21.33183333
1985,Zimbabwe,21.19808333
1985,Åland,3.467166667
1986,Afghanistan,14.22316667
1986,Africa,24.30941667
1986,Albania,13.05641667
1986,Algeria,23.25666667
1986,American Samoa,26.98033333
1986,Andorra,11.6235
1986,Angola,22.03625
1986,Anguilla,26.88441667
1986,Antigua And Barbuda,26.70925
1986,Argentina,15.33475
1986,Armenia,9.306833333
1986,Aruba,27.98933333
1986,Asia,7.77625
1986,Australia,22.09325
1986,Austria,6.316916667
1986,Azerbaijan,11.87225
1986,Bahamas,25.66533333
1986,Bahrain,26.32558333
1986,Baker Island,25.69083333
1986,Bangladesh,25.29425
1986,Barbados,26.65958333
1986,Belarus,5.95275
1986,Belgium,9.264
1986,Belize,25.38233333
1986,Benin,27.34591667
1986,Bhutan,11.99366667
1986,Bolivia,21.48258333
1986,"Bonaire, Saint Eustatius And Saba",27.36241667
1986,Bosnia And Herzegovina,10.63775
1986,Botswana,22.30833333
1986,Brazil,25.131
1986,British Virgin Islands,26.6095
1986,Bulgaria,10.69783333
1986,Burkina Faso,28.29783333
1986,Burma,24.01841667
1986,Burundi,20.38958333
1986,Cambodia,26.80683333
1986,Cameroon,24.50691667
1986,Canada,-4.843916667
1986,Cape Verde,24.19075
1986,Cayman Islands,27.12841667
1986,Central African Republic,25.50566667
1986,Chad,27.55616667
1986,Chile,9.8375
1986,China,6.870166667
1986,Christmas Island,25.77508333
1986,Colombia,25.01308333
1986,Comoros,26.0115
1986,Congo,24.5805
1986,Congo (Democratic Republic Of The),23.98133333
1986,Costa Rica,26.02566667
1986,Croatia,11.404
1986,Cuba,25.87258333
1986,Curaçao,27.48408333
1986,Cyprus,19.28441667
1986,Czech Republic,7.682583333
1986,Côte D'Ivoire,26.12183333
1986,Denmark,-17.61658333
1986,Denmark (Europe),7.42025
1986,Djibouti,28.79791667
1986,Dominica,26.35808333
1986,Dominican Republic,25.93208333
1986,Ecuador,22.0715
1986,Egypt,22.90183333
1986,El Salvador,25.15325
1986,Equatorial Guinea,24.90241667
1986,Eritrea,26.70208333
1986,Estonia,4.887083333
1986,Ethiopia,23.19325
1986,Europe,7.889333333
1986,Falkland Islands (Islas Malvinas),6.24625
1986,Faroe Islands,6.628416667
1986,Federated States Of Micronesia,27.34033333
1986,Fiji,25.01475
1986,Finland,1.177416667
1986,France,12.87166667
1986,France (Europe),10.44158333
1986,French Guiana,26.01983333
1986,French Polynesia,26.47258333
1986,French Southern And Antarctic Lands,4.974416667
1986,Gabon,24.2965
1986,Gambia,27.74483333
1986,Gaza Strip,19.56675
1986,Georgia,8.797166667
1986,Germany,8.085083333
1986,Ghana,26.89191667
1986,Greece,15.1365
1986,Greenland,-18.13166667
1986,Grenada,26.88891667
1986,Guadeloupe,26.59558333
1986,Guam,27.32016667
1986,Guatemala,23.397
1986,Guernsey,10.39683333
1986,Guinea,25.5275
1986,Guinea Bissau,27.01458333
1986,Guyana,26.29183333
1986,Haiti,26.66341667
1986,Heard Island And Mcdonald Islands,2.580333333
1986,Honduras,24.9495
1986,Hong Kong,22.912
1986,Hungary,9.776666667
1986,Iceland,1.545
1986,India,24.2945
1986,Indonesia,26.05716667
1986,Iran,17.70066667
1986,Iraq,22.32433333
1986,Ireland,8.733333333
1986,Isle Of Man,8.780166667
1986,Israel,19.99816667
1986,Italy,13.13283333
1986,Jamaica,26.32091667
1986,Japan,11.69141667
1986,Jersey,10.39683333
1986,Jordan,19.74175
1986,Kazakhstan,5.68725
1986,Kenya,24.41958333
1986,Kingman Reef,27.6905
1986,Kiribati,27.17175
1986,Kuwait,25.4425
1986,Kyrgyzstan,3.805833333
1986,Laos,23.74466667
1986,Latvia,5.403666667
1986,Lebanon,18.11191667
1986,Lesotho,14.44908333
1986,Liberia,25.48033333
1986,Libya,22.54233333
1986,Liechtenstein,4.854
1986,Lithuania,5.951833333
1986,Luxembourg,9.026
1986,Macau,22.70808333
1986,Macedonia,10.66758333
1986,Madagascar,22.78608333
1986,Malawi,21.51466667
1986,Malaysia,26.18683333
1986,Mali,28.519
1986,Malta,18.78083333
1986,Martinique,26.35808333
1986,Mauritania,27.50008333
1986,Mauritius,23.688
1986,Mayotte,26.61066667
1986,Mexico,20.85066667
1986,Moldova,9.17075
1986,Monaco,9.515333333
1986,Mongolia,-0.2105
1986,Montenegro,10.67075
1986,Montserrat,26.65383333
1986,Morocco,17.79266667
1986,Mozambique,23.77683333
1986,Namibia,20.996
1986,Nepal,14.93291667
1986,Netherlands,9.215083333
1986,Netherlands (Europe),8.810083333
1986,New Caledonia,22.93983333
1986,New Zealand,10.94325
1986,Nicaragua,26.244
1986,Niger,27.92066667
1986,Nigeria,27.06725
1986,Niue,25.28783333
1986,North America,2.65775
1986,North Korea,6.581833333
1986,Northern Mariana Islands,27.32016667
1986,Norway,-0.042416667
1986,Oceania,21.92633333
1986,Oman,26.84666667
1986,Pakistan,20.64058333
1986,Palau,27.76908333
1986,Palestina,23.33658333
1986,Palmyra Atoll,27.72341667
1986,Panama,26.69816667
1986,Papua New Guinea,24.87491667
1986,Paraguay,24.11475
1986,Peru,20.1345
1986,Philippines,26.79125
1986,Poland,7.459083333
1986,Portugal,14.73
1986,Puerto Rico,25.69458333
1986,Qatar,27.20416667
1986,Reunion,23.4085
1986,Romania,8.936416667
1986,Russia,-4.89225
1986,Rwanda,19.63275
1986,Saint Barthélemy,26.88441667
1986,Saint Kitts And Nevis,26.12083333
1986,Saint Lucia,26.84108333
1986,Saint Martin,26.88441667
1986,Saint Pierre And Miquelon,4.122
1986,Saint Vincent And The Grenadines,26.96558333
1986,Samoa,26.669
1986,San Marino,14.12341667
1986,Sao Tome And Principe,25.877
1986,Saudi Arabia,25.64775
1986,Senegal,28.02066667
1986,Serbia,10.14875
1986,Seychelles,27.07716667
1986,Sierra Leone,26.07575
1986,Singapore,26.84783333
1986,Sint Maarten,26.88441667
1986,Slovakia,7.674833333
1986,Slovenia,9.67775
1986,Solomon Islands,27.02433333
1986,Somalia,27.035
1986,South Africa,17.955
1986,South America,22.25875
1986,South Georgia And The South Sandwich Isla,1.86875
1986,South Korea,11.60191667
1986,Spain,13.87625
1986,Sri Lanka,27.4155
1986,Sudan,27.24325
1986,Suriname,26.49083333
1986,Svalbard And Jan Mayen,-7.641916667
1986,Swaziland,19.43825
1986,Sweden,2.206916667
1986,Switzerland,7.152083333
1986,Syria,18.60658333
1986,Taiwan,21.91058333
1986,Tajikistan,4.55025
1986,Tanzania,22.57775
1986,Thailand,26.14866667
1986,Timor Leste,26.48066667
1986,Togo,27.03233333
1986,Tonga,23.18316667
1986,Trinidad And Tobago,26.25541667
1986,Tunisia,20.27608333
1986,Turkey,12.26091667
1986,Turkmenistan,15.51741667
1986,Turks And Caicas Islands,27.105
1986,Uganda,23.45325
1986,Ukraine,8.010666667
1986,United Arab Emirates,27.86733333
1986,United Kingdom,8.00275
1986,United Kingdom (Europe),8.104416667
1986,United States,9.5595
1986,Uruguay,18.11358333
1986,Uzbekistan,13.12616667
1986,Venezuela,25.26575
1986,Vietnam,23.92883333
1986,Virgin Islands,26.6095
1986,Western Sahara,22.41808333
1986,Yemen,26.05466667
1986,Zambia,21.29408333
1986,Zimbabwe,21.2005
1986,Åland,5.000083333
1987,Afghanistan,14.984
1987,Africa,24.922
1987,Albania,12.99658333
1987,Algeria,24.24775
1987,American Samoa,26.89875
1987,Andorra,11.68025
1987,Angola,22.74991667
1987,Anguilla,27.37958333
1987,Antigua And Barbuda,27.22058333
1987,Argentina,15.1875
1987,Armenia,8.996666667
1987,Aruba,28.85941667
1987,Asia,7.509416667
1987,Australia,22.07241667
1987,Austria,6.1695
1987,Azerbaijan,11.51975
1987,Bahamas,25.60091667
1987,Bahrain,26.64175
1987,Baker Island,26.03825
1987,Bangladesh,25.64241667
1987,Barbados,27.33516667
1987,Belarus,4.341666667
1987,Belgium,9.0685
1987,Belize,25.46158333
1987,Benin,28.20758333
1987,Bhutan,12.3205
1987,Bolivia,21.87291667
1987,"Bonaire, Saint Eustatius And Saba",28.2095
1987,Bosnia And Herzegovina,10.61575
1987,Botswana,23.14433333
1987,Brazil,25.56341667
1987,British Virgin Islands,27.14358333
1987,Bulgaria,10.42183333
1987,Burkina Faso,29.16383333
1987,Burma,24.35125
1987,Burundi,20.96975
1987,Cambodia,27.36666667
1987,Cameroon,25.01933333
1987,Canada,-3.343333333
1987,Cape Verde,24.926
1987,Cayman Islands,27.21958333
1987,Central African Republic,25.8675
1987,Chad,27.65966667
1987,Chile,10.27158333
1987,China,7.249
1987,Christmas Island,26.41541667
1987,Colombia,25.6325
1987,Comoros,26.36425
1987,Congo,25.13025
1987,Congo (Democratic Republic Of The),24.58325
1987,Costa Rica,26.75466667
1987,Croatia,11.39866667
1987,Cuba,25.92475
1987,Curaçao,28.37475
1987,Cyprus,18.88291667
1987,Czech Republic,7.157916667
1987,Côte D'Ivoire,27.00241667
1987,Denmark,-18.20166667
1987,Denmark (Europe),6.954333333
1987,Djibouti,29.11366667
1987,Dominica,26.94775
1987,Dominican Republic,26.29491667
1987,Ecuador,22.84708333
1987,Egypt,22.84891667
1987,El Salvador,25.73683333
1987,Equatorial Guinea,25.49091667
1987,Eritrea,27.13216667
1987,Estonia,3.284083333
1987,Ethiopia,23.62658333
1987,Europe,7.414666667
1987,Falkland Islands (Islas Malvinas),6.632916667
1987,Faroe Islands,7.09775
1987,Federated States Of Micronesia,27.39316667
1987,Fiji,25.16266667
1987,Finland,-0.15625
1987,France,12.95516667
1987,France (Europe),10.4345
1987,French Guiana,26.67
1987,French Polynesia,26.80408333
1987,French Southern And Antarctic Lands,5.29425
1987,Gabon,24.84708333
1987,Gambia,28.39125
1987,Gaza Strip,19.52575
1987,Georgia,8.169916667
1987,Germany,7.58925
1987,Ghana,27.78275
1987,Greece,14.90683333
1987,Greenland,-18.71925
1987,Grenada,27.652
1987,Guadeloupe,27.12641667
1987,Guam,27.39208333
1987,Guatemala,23.68108333
1987,Guernsey,10.688
1987,Guinea,26.30658333
1987,Guinea Bissau,27.54583333
1987,Guyana,26.91283333
1987,Haiti,26.95241667
1987,Heard Island And Mcdonald Islands,2.732916667
1987,Honduras,25.314
1987,Hong Kong,23.58458333
1987,Hungary,9.53775
1987,Iceland,2.547
1987,India,24.78908333
1987,Indonesia,26.36833333
1987,Iran,18.39625
1987,Iraq,22.60766667
1987,Ireland,9.438666667
1987,Isle Of Man,9.12675
1987,Israel,19.95183333
1987,Italy,13.1765
1987,Jamaica,26.86283333
1987,Japan,12.54383333
1987,Jersey,10.688
1987,Jordan,19.89658333
1987,Kazakhstan,5.526083333
1987,Kenya,25.01575
1987,Kingman Reef,27.79825
1987,Kiribati,27.59633333
1987,Kuwait,26.02008333
1987,Kyrgyzstan,4.004583333
1987,Laos,24.35125
1987,Latvia,3.874
1987,Lebanon,17.912
1987,Lesotho,14.52733333
1987,Liberia,26.32783333
1987,Libya,22.80491667
1987,Liechtenstein,4.692083333
1987,Lithuania,4.52075
1987,Luxembourg,8.761916667
1987,Macau,23.388
1987,Macedonia,10.75408333
1987,Madagascar,23.36708333
1987,Malawi,22.32833333
1987,Malaysia,26.51533333
1987,Mali,29.63783333
1987,Malta,19.11991667
1987,Martinique,26.94775
1987,Mauritania,29.096
1987,Mauritius,24.31508333
1987,Mayotte,26.96691667
1987,Mexico,20.45516667
1987,Moldova,8.015666667
1987,Monaco,9.504916667
1987,Mongolia,-0.305083333
1987,Montenegro,10.5725
1987,Montserrat,27.16991667
1987,Morocco,18.81466667
1987,Mozambique,24.48833333
1987,Namibia,21.48541667
1987,Nepal,15.5705
1987,Netherlands,9.042416667
1987,Netherlands (Europe),8.614416667
1987,New Caledonia,22.86833333
1987,New Zealand,11.03416667
1987,Nicaragua,26.94608333
1987,Niger,28.23108333
1987,Nigeria,27.61325
1987,Niue,25.01791667
1987,North America,3.2185
1987,North Korea,7.116916667
1987,Northern Mariana Islands,27.39208333
1987,Norway,-0.48725
1987,Oceania,21.91416667
1987,Oman,27.2805
1987,Pakistan,21.43683333
1987,Palau,27.74125
1987,Palestina,23.35591667
1987,Palmyra Atoll,27.8225
1987,Panama,27.22258333
1987,Papua New Guinea,24.95091667
1987,Paraguay,23.52241667
1987,Peru,20.86725
1987,Philippines,27.30191667
1987,Poland,6.57475
1987,Portugal,15.60558333
1987,Puerto Rico,26.29333333
1987,Qatar,27.37975
1987,Reunion,24.02675
1987,Romania,8.656
1987,Russia,-6.274
1987,Rwanda,20.16625
1987,Saint Barthélemy,27.37958333
1987,Saint Kitts And Nevis,26.669
1987,Saint Lucia,27.54616667
1987,Saint Martin,27.37958333
1987,Saint Pierre And Miquelon,4.833416667
1987,Saint Vincent And The Grenadines,27.707
1987,Samoa,26.58925
1987,San Marino,14.13316667
1987,Sao Tome And Principe,26.3785
1987,Saudi Arabia,26.31616667
1987,Senegal,28.8755
1987,Serbia,10.20491667
1987,Seychelles,27.42283333
1987,Sierra Leone,26.8835
1987,Singapore,27.18158333
1987,Sint Maarten,27.37958333
1987,Slovakia,7.153083333
1987,Slovenia,9.726833333
1987,Solomon Islands,26.95541667
1987,Somalia,27.4325
1987,South Africa,18.10358333
1987,South America,22.625
1987,South Georgia And The South Sandwich Isla,1.195416667
1987,South Korea,12.35925
1987,Spain,14.46091667
1987,Sri Lanka,27.83966667
1987,Sudan,27.70666667
1987,Suriname,27.16683333
1987,Svalbard And Jan Mayen,-7.975916667
1987,Swaziland,19.618
1987,Sweden,1.356416667
1987,Switzerland,7.137083333
1987,Syria,18.29466667
1987,Taiwan,22.50566667
1987,Tajikistan,4.624666667
1987,Tanzania,23.094
1987,Thailand,26.65116667
1987,Timor Leste,26.62225
1987,Togo,27.91683333
1987,Tonga,23.23108333
1987,Trinidad And Tobago,27.052
1987,Tunisia,20.80341667
1987,Turkey,11.61383333
1987,Turkmenistan,15.43875
1987,Turks And Caicas Islands,27.34316667
1987,Uganda,23.968
1987,Ukraine,6.1825
1987,United Arab Emirates,28.09433333
1987,United Kingdom,8.33025
1987,United Kingdom (Europe),8.445333333
1987,United States,9.628166667
1987,Uruguay,17.65866667
1987,Uzbekistan,12.84633333
1987,Venezuela,25.97725
1987,Vietnam,24.60091667
1987,Virgin Islands,27.14358333
1987,Western Sahara,23.73075
1987,Yemen,26.61208333
1987,Zambia,22.30858333
1987,Zimbabwe,22.3235
1987,Åland,3.71825
1988,Afghanistan,15.389
1988,Africa,24.56833333
1988,Albania,13.04408333
1988,Algeria,23.81566667
1988,American Samoa,27.08941667
1988,Andorra,11.97391667
1988,Angola,22.41233333
1988,Anguilla,27.13791667
1988,Antigua And Barbuda,26.953
1988,Argentina,14.83633333
1988,Armenia,8.626083333
1988,Aruba,28.34991667
1988,Asia,8.234083333
1988,Australia,22.63008333
1988,Austria,7.082166667
1988,Azerbaijan,11.59025
1988,Bahamas,25.37183333
1988,Bahrain,26.628
1988,Baker Island,25.90316667
1988,Bangladesh,25.70966667
1988,Barbados,27.01391667
1988,Belarus,6.417416667
1988,Belgium,10.457
1988,Belize,25.50625
1988,Benin,27.59233333
1988,Bhutan,12.65616667
1988,Bolivia,21.46683333
1988,"Bonaire, Saint Eustatius And Saba",27.58175
1988,Bosnia And Herzegovina,10.97708333
1988,Botswana,22.25316667
1988,Brazil,25.17733333
1988,British Virgin Islands,26.8285
1988,Bulgaria,10.75858333
1988,Burkina Faso,28.43575
1988,Burma,24.37333333
1988,Burundi,20.63883333
1988,Cambodia,27.11675
1988,Cameroon,24.677
1988,Canada,-4.125166667
1988,Cape Verde,24.61833333
1988,Cayman Islands,27.26183333
1988,Central African Republic,25.534
1988,Chad,27.32025
1988,Chile,9.72525
1988,China,7.220833333
1988,Christmas Island,26.4165
1988,Colombia,25.21341667
1988,Comoros,26.32908333
1988,Congo,24.91766667
1988,Congo (Democratic Republic Of The),24.32241667
1988,Costa Rica,25.95258333
1988,Croatia,11.98991667
1988,Cuba,25.82475
1988,Curaçao,27.78358333
1988,Cyprus,19.0795
1988,Czech Republic,8.52325
1988,Côte D'Ivoire,26.49433333
1988,Denmark,-17.325
1988,Denmark (Europe),8.849583333
1988,Djibouti,29.53183333
1988,Dominica,26.6615
1988,Dominican Republic,26.11525
1988,Ecuador,22.13091667
1988,Egypt,23.2365
1988,El Salvador,25.47375
1988,Equatorial Guinea,25.4095
1988,Eritrea,27.23758333
1988,Estonia,5.743583333
1988,Ethiopia,23.51908333
1988,Europe,8.40675
1988,Falkland Islands (Islas Malvinas),6.429666667
1988,Faroe Islands,6.889
1988,Federated States Of Micronesia,27.52166667
1988,Fiji,25.91991667
1988,Finland,1.8565
1988,France,13.58091667
1988,France (Europe),11.244
1988,French Guiana,26.21916667
1988,French Polynesia,26.68141667
1988,French Southern And Antarctic Lands,4.572833333
1988,Gabon,24.77366667
1988,Gambia,28.05558333
1988,Gaza Strip,19.62958333
1988,Georgia,8.206333333
1988,Germany,9.195583333
1988,Ghana,27.24425
1988,Greece,15.09183333
1988,Greenland,-17.8635
1988,Grenada,27.33125
1988,Guadeloupe,26.84875
1988,Guam,27.594
1988,Guatemala,23.64725
1988,Guernsey,11.60225
1988,Guinea,25.93233333
1988,Guinea Bissau,27.28216667
1988,Guyana,26.40925
1988,Haiti,26.88541667
1988,Heard Island And Mcdonald Islands,2.519
1988,Honduras,25.27116667
1988,Hong Kong,22.84291667
1988,Hungary,10.224
1988,Iceland,1.226416667
1988,India,24.72775
1988,Indonesia,26.25066667
1988,Iran,18.51216667
1988,Iraq,22.05858333
1988,Ireland,9.865333333
1988,Isle Of Man,9.894916667
1988,Israel,20.06025
1988,Italy,13.50766667
1988,Jamaica,26.736
1988,Japan,11.96766667
1988,Jersey,11.60225
1988,Jordan,19.811
1988,Kazakhstan,6.377666667
1988,Kenya,24.66025
1988,Kingman Reef,27.40975
1988,Kiribati,26.93108333
1988,Kuwait,25.59633333
1988,Kyrgyzstan,4.333
1988,Laos,23.993
1988,Latvia,6.149916667
1988,Lebanon,17.97025
1988,Lesotho,13.98191667
1988,Liberia,25.954
1988,Libya,23.11458333
1988,Liechtenstein,5.642833333
1988,Lithuania,6.640916667
1988,Luxembourg,10.1865
1988,Macau,22.604
1988,Macedonia,10.74158333
1988,Madagascar,23.25491667
1988,Malawi,21.97341667
1988,Malaysia,26.3575
1988,Mali,28.78066667
1988,Malta,19.35725
1988,Martinique,26.6615
1988,Mauritania,27.954
1988,Mauritius,24.13558333
1988,Mayotte,26.93183333
1988,Mexico,20.73608333
1988,Moldova,8.950666667
1988,Monaco,9.7545
1988,Mongolia,-0.163333333
1988,Montenegro,10.7035
1988,Montserrat,26.89416667
1988,Morocco,18.212
1988,Mozambique,24.08525
1988,Namibia,21.0565
1988,Nepal,15.552
1988,Netherlands,10.53716667
1988,Netherlands (Europe),10.15583333
1988,New Caledonia,23.7705
1988,New Zealand,11.09341667
1988,Nicaragua,26.52458333
1988,Niger,27.78675
1988,Nigeria,27.03783333
1988,Niue,25.89541667
1988,North America,2.85675
1988,North Korea,7.3555
1988,Northern Mariana Islands,27.594
1988,Norway,0.389
1988,Oceania,22.43825
1988,Oman,27.27683333
1988,Pakistan,21.81225
1988,Palau,27.70691667
1988,Palestina,23.82958333
1988,Palmyra Atoll,27.43233333
1988,Panama,26.62816667
1988,Papua New Guinea,25.16675
1988,Paraguay,23.54391667
1988,Peru,20.25008333
1988,Philippines,27.19008333
1988,Poland,8.280416667
